geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
19801,-22.634912953293764,-50.39507312165908,assis,SP
19802,-22.66349421954523,-50.42103075633319,assis,SP
19803,-22.670697038576964,-50.432764280454776,assis,SP
19804,-22.64512540827511,-50.41130020760001,assis,SP
19806,-22.646801465485574,-50.41480172592188,assis,SP
19807,-22.637798937272795,-50.41267486428057,assis,SP
19810,-22.633555499999996,-50.42109374999998,assis,SP
19812,-22.637181984894323,-50.39337911061727,assis,SP
19813,-22.640937377712767,-50.39385331986845,assis,SP
19814,-22.64961538190318,-50.40105654312959,assis,SP
19815,-22.640182290016007,-50.38498436052461,assis,SP
19816,-22.65895197840041,-50.39033408246917,assis,SP
19820,-22.74249828105938,-50.5669950070838,tarumã,SP
19830,-22.42578088449487,-50.198358781953175,echaporã,SP
19840,-22.608056024486128,-50.6483486856816,maracaí,SP
19845,-22.623799399443783,-48.353807982174224,são josé das laranjeiras,SP
19860,-22.736423999999943,-50.75096299999996,cruzália,SP
19865,-22.80815945455903,-50.77971121389093,pedrinhas paulista,SP
19870,-22.89722316511572,-50.723352000000006,florínia,SP
19880,-22.7374780673458,-50.36922068900309,cândido mota,SP
19882,-22.69675111600615,-50.29048299128076,nova alexandria,SP
19885,-22.84156378852673,-50.5139685108954,frutal do campo,SP
19900,-22.97675427062249,-49.86015379141905,ourinhos,SP
19901,-22.97775841993188,-49.862286230365264,ourinhos,SP
19902,-22.988204139344045,-49.85668259394658,ourinhos,SP
19904,-23.006792111994656,-49.87906974512033,ourinhos,SP
19905,-22.989754561746256,-49.8773197507646,ourinhos,SP
19906,-22.978197310981027,-49.87140122533452,ourinhos,SP
19907,-22.967180632812003,-49.87311146044208,ourinhos,SP
19908,-22.96839106093297,-49.89831553790931,ourinhos,SP
19909,-22.967678678225067,-49.901410849702856,ourinhos,SP
19910,-22.93834637570604,-49.88424574488819,ourinhos,SP
19911,-22.952557406094165,-49.863301268781896,ourinhos,SP
19912,-22.974823791563267,-49.85531943381032,ourinhos,SP
19913,-22.97645237246812,-49.839624324679846,ourinhos,SP
19914,-22.962971870938905,-49.85136481986846,ourinhos,SP
19915,-22.94722460291887,-49.85014016472388,ourinhos,SP
19920,-22.873190800118945,-49.97452883935096,salto grande,SP
19930,-22.712692368672997,-46.76908662152217,ribeirão do sul,SP
19940,-22.808144999999943,-50.06382970142237,ibirarema,SP
19960,-22.600187999999992,-49.992988184579175,campos novos paulista,SP
19970,-22.76236477817789,-50.19310419672953,palmital,SP
19990,-22.63033665080839,-50.20192182089672,platina,SP
20010,-22.87379832287547,-43.172687621293775,rio de janeiro,RJ
20011,-22.902922602833375,-43.17484785039533,rio de janeiro,RJ
20020,-22.90477091450753,-43.16909279626646,rio de janeiro,RJ
20021,-22.90512772817695,-43.16672948350722,rio de janeiro,RJ
20030,-22.906360086052505,-43.17244187509385,rio de janeiro,RJ
20031,-22.8643654768335,-43.17079970413754,rio de janeiro,RJ
20040,-22.90100170552253,-43.17483799166146,rio de janeiro,RJ
20041,-22.901439971406347,-43.17516935581968,rio de janeiro,RJ
20050,-22.901444004991657,-43.17605507008479,rio de janeiro,RJ
20051,-22.90146307354725,-43.18037629811828,rio de janeiro,RJ
20056,-22.9137797149576,-43.250752195106536,rio de janeiro,RJ
20060,-22.9042341007047,-43.182404829089386,rio de janeiro,RJ
20061,-22.90358355314792,-43.18215901387845,rio de janeiro,RJ
20070,-22.90003750069249,-43.176393344999646,rio de janeiro,RJ
20071,-22.90035774190076,-43.17720342432297,rio de janeiro,RJ
20080,-22.8971492647873,-43.18143856396794,rio de janeiro,RJ
20081,-22.894750162646407,-43.18058846710719,rio de janeiro,RJ
20090,-22.89745303413356,-43.1767632732414,rio de janeiro,RJ
20091,-22.89853641825844,-43.17701634179699,rio de janeiro,RJ
20203,-22.795288930066864,-43.34061053055184,rio de janeiro,RJ
20210,-22.905582326966243,-43.19163285553124,rio de janeiro,RJ
20211,-22.855537162869805,-43.1865223651767,rio de janeiro,RJ
20220,-22.84585961671184,-43.18629246681872,rio de janeiro,RJ
20221,-22.874937828394827,-43.18780935215477,rio de janeiro,RJ
20230,-22.906874420480143,-43.1798672349529,rio de janeiro,RJ
20231,-22.90871365751051,-43.18257403621103,rio de janeiro,RJ
20240,-22.914753171244744,-43.18577608159731,rio de janeiro,RJ
20241,-22.86492339753725,-43.17682279338094,rio de janeiro,RJ
20250,-22.840663730514915,-43.199232731202,rio de janeiro,RJ
20251,-22.83782659838998,-43.19016666694557,rio de janeiro,RJ
20260,-22.911700976138217,-43.20726751082004,rio de janeiro,RJ
20261,-22.917328658895485,-43.20807458907049,rio de janeiro,RJ
20270,-22.908849715794315,-43.21181179239999,rio de janeiro,RJ
20271,-22.91066941271852,-43.215482656529545,rio de janeiro,RJ
20350,-22.90749754731954,-43.268823,rio de janeiro,RJ
20396,-22.7522133388828,-43.10583165623528,rio de janeiro,RJ
20397,-22.75086413488948,-43.10522054385707,rio de janeiro,RJ
20510,-22.91582689762265,-43.23577530850015,rio de janeiro,RJ
20511,-22.91595488400931,-43.23000710669986,rio de janeiro,RJ
20520,-22.92135744240868,-43.221589888712494,rio de janeiro,RJ
20521,-22.88449020536577,-43.22551738233587,rio de janeiro,RJ
20530,-22.88919480873129,-43.23890699999998,rio de janeiro,RJ
20531,-22.945488947256106,-43.2571184207686,rio de janeiro,RJ
20535,-22.841241370246408,-43.20235439951714,rio de janeiro,RJ
20540,-22.916880702464116,-43.22907549446006,rio de janeiro,RJ
20541,-22.91462698251486,-43.23598428654461,rio de janeiro,RJ
20550,-22.90311870153725,-43.22016157660567,rio de janeiro,RJ
20551,-22.91067343488121,-43.23518999999999,rio de janeiro,RJ
20560,-22.913225077442387,-43.23774590536092,rio de janeiro,RJ
20561,-22.918724255900493,-43.25476523036527,rio de janeiro,RJ
20710,-22.902295976686474,-43.27032090354325,rio de janeiro,RJ
20715,-22.903813288649072,-43.26184340077328,rio de janeiro,RJ
20720,-22.86778254980104,-43.2785993731606,rio de janeiro,RJ
20723,-22.906249679987315,-43.28763662585845,rio de janeiro,RJ
20725,-22.902637040120023,-43.27104271619834,rio de janeiro,RJ
20730,-22.895877478215688,-43.29302074756196,rio de janeiro,RJ
20735,-22.89560629447746,-43.27920454549814,rio de janeiro,RJ
20740,-22.88953245657561,-43.30358732292688,rio de janeiro,RJ
20745,-22.89686436663973,-43.30109890161,rio de janeiro,RJ
20746,-22.898321969184654,-43.30574172595051,rio de janeiro,RJ
20750,-22.8692103294764,-43.294130875093856,rio de janeiro,RJ
20751,-22.87773190729416,-43.29575343797352,rio de janeiro,RJ
20755,-22.88317615292289,-43.29175349235394,rio de janeiro,RJ
20756,-22.886098638900197,-43.293133466010666,rio de janeiro,RJ
20760,-22.874584850683792,-43.2482712799065,rio de janeiro,RJ
20761,-22.8668517238444,-43.28787397553496,rio de janeiro,RJ
20765,-22.864664210658432,-43.27183045169951,rio de janeiro,RJ
20766,-22.859537993334893,-43.280887499999984,rio de janeiro,RJ
20770,-22.88578891441665,-43.26996985429351,rio de janeiro,RJ
20771,-22.880992745772943,-43.27058025000001,rio de janeiro,RJ
20775,-22.88786026977896,-43.27300097974491,rio de janeiro,RJ
20776,-22.989315173013143,-43.34858461368386,rio de janeiro,RJ
20780,-22.885492452680463,-43.26591781724274,rio de janeiro,RJ
20785,-22.881584325841057,-43.25982802345776,rio de janeiro,RJ
20910,-22.893197490420715,-43.22255387165631,rio de janeiro,RJ
20911,-22.881723137489622,-43.23629959325408,rio de janeiro,RJ
20920,-22.888927544624064,-43.19184840199669,rio de janeiro,RJ
20921,-22.819786865519674,-43.21853549958376,rio de janeiro,RJ
20930,-22.87950445126201,-43.21938134776962,rio de janeiro,RJ
20931,-22.85113953026077,-43.21185233646263,rio de janeiro,RJ
20932,-22.85332248950828,-43.397360098269154,rio de janeiro,RJ
20940,-22.892986875382302,-43.21434083373693,rio de janeiro,RJ
20941,-22.89913680850016,-43.21124448848745,rio de janeiro,RJ
20943,-22.90328790958764,-43.23332673939564,rio de janeiro,RJ
20950,-22.90099976741302,-43.24287357602875,rio de janeiro,RJ
20960,-22.89414640827511,-43.24258928351318,rio de janeiro,RJ
20961,-22.89447927200065,-43.252200813059126,rio de janeiro,RJ
20970,-22.819743051907167,-43.18081347981163,rio de janeiro,RJ
20972,-22.854983525317923,-43.19242526002103,rio de janeiro,RJ
20973,-22.86917240437998,-43.219213271712206,rio de janeiro,RJ
20975,-22.888709999999996,-43.2447122828207,rio de janeiro,RJ
21010,-22.805306999999992,-43.190953614827215,rio de janeiro,RJ
21011,-22.813495411824483,-43.26973712891687,rio de janeiro,RJ
21012,-22.8189218114973,-43.24033507371365,rio de janeiro,RJ
21020,-22.823759200899957,-43.26957763321603,rio de janeiro,RJ
21021,-22.83583741993188,-43.25728799070917,rio de janeiro,RJ
21030,-22.84025349778756,-43.24574794675703,rio de janeiro,RJ
21031,-22.83943050568415,-43.24779836192828,rio de janeiro,RJ
21032,-22.854691498470796,-43.24902454010618,"rio de janeiro, rio de janeiro, brasil",RJ
21040,-22.849118937272795,-43.23937584191499,rio de janeiro,RJ
21041,-22.864017342489483,-43.23619582584106,rio de janeiro,RJ
21042,-22.85675093429351,-43.19039850202768,rio de janeiro,RJ
21043,-22.830444526938365,-43.18935566385954,rio de janeiro,RJ
21044,-22.840067999999945,-43.23891774865222,rio de janeiro,RJ
21046,-22.86443430230104,-43.23445087898898,rio de janeiro,RJ
21050,-22.82867447764707,-43.21570643028895,rio de janeiro,RJ
21051,-22.871469563679497,-43.25732013613022,rio de janeiro,RJ
21060,-22.847135657510517,-43.22860017816965,rio de janeiro,RJ
21061,-22.856208223151917,-43.25650835429047,rio de janeiro,RJ
21065,-22.87514003792104,-43.41383054038933,rio de janeiro,RJ
21070,-22.838129999999992,-43.26955449861503,rio de janeiro,RJ
21071,-22.84529557201805,-43.26908370635925,rio de janeiro,RJ
21072,-22.846427999999992,-43.28411136342892,rio de janeiro,RJ
21073,-22.84543156757464,-43.26406202164008,rio de janeiro,RJ
21200,-22.85347704411689,-43.30393765860703,rio de janeiro,RJ
21210,-22.837742528997666,-43.288533,rio de janeiro,RJ
21211,-22.8299816061516,-43.302749050781976,rio de janeiro,RJ
21215,-22.825634584511523,-43.286015860118845,rio de janeiro,RJ
21220,-22.82017500000001,-43.30302588321352,rio de janeiro,RJ
21221,-22.838739245340246,-43.29627628489818,rio de janeiro,RJ
21230,-22.818759056062117,-43.21696160086974,rio de janeiro,RJ
21231,-22.82503434166946,-43.31924249901905,rio de janeiro,RJ
21235,-22.82856549347913,-43.31007107369148,rio de janeiro,RJ
21236,-22.816151838442728,-43.31184460447817,rio de janeiro,RJ
21240,-22.802522329336934,-43.30590245031452,rio de janeiro,RJ
21241,-22.804746391338234,-43.176623145421054,rio de janeiro,RJ
21250,-22.816340968088127,-43.29667630889725,rio de janeiro,RJ
21310,-22.87379823674192,-43.33087400773167,rio de janeiro,RJ
21311,-22.88213520912498,-43.25348155893756,rio de janeiro,RJ
21320,-22.88431716235795,-43.34091267499564,rio de janeiro,RJ
21321,-22.88206568497897,-43.34314858237672,rio de janeiro,RJ
21330,-22.876952877055736,-43.349911280887454,rio de janeiro,RJ
21331,-22.863407237318828,-43.35754226913212,rio de janeiro,RJ
21340,-22.849510657189157,-43.31401251887011,rio de janeiro,RJ
21341,-22.87064796419299,-43.34137452646077,rj,RJ
21350,-22.873670729095867,-43.32231070088031,rio de janeiro,RJ
21351,-22.85590538287009,-43.3359890320858,rio de janeiro,RJ
21360,-22.85876139439666,-43.32918851511921,rio de janeiro,RJ
21361,-22.84708695700829,-43.31953199180568,rio de janeiro,RJ
21370,-22.854854021380284,-43.30732728245702,rio de janeiro,RJ
21371,-22.84314374355124,-43.31373239217495,rio de janeiro,RJ
21380,-22.825718653402717,-43.31146442353855,rio de janeiro,RJ
21381,-22.86982867519125,-43.242360338949744,rio de janeiro,RJ
21440,-22.862645298084136,-43.25392422924009,rio de janeiro,RJ
21510,-22.81807375069977,-43.34470775214959,rio de janeiro,RJ
21511,-22.83424195706747,-43.18184314542106,rio de janeiro,RJ
21512,-22.819136857060435,-43.30835105245544,rio de janeiro,RJ
21515,-22.819944981129872,-43.26265574355841,rio de janeiro,RJ
21520,-22.80565324619611,-43.35201184970283,rio de janeiro,RJ
21521,-22.812624796006663,-43.22513365000142,rio de janeiro,RJ
21525,-22.80559715326865,-43.31664833137384,rio de janeiro,RJ
21530,-22.822261930896147,-43.3308735,rio de janeiro,RJ
21531,-22.823156999999945,-43.33494017020493,rio de janeiro,RJ
21532,-22.80369355842804,-43.35003957698056,rio de janeiro,RJ
21535,-22.804236,-43.33172175,rio de janeiro,RJ
21540,-22.835596535951236,-43.33568080001737,rio de janeiro,RJ
21545,-22.831779719401,-43.33898897974488,rio de janeiro,RJ
21550,-22.852245866495505,-43.34498474672524,rio de janeiro,RJ
21555,-22.849313374141552,-43.35308423134623,rio de janeiro,RJ
21557,-22.852773334179613,-43.37054243856488,rio de janeiro,RJ
21610,-22.859646065785626,-43.1965409294699,rio de janeiro,RJ
21615,-22.815190163194664,-43.37503990980433,rio de janeiro,RJ
21616,-22.849190234260405,-43.389727305729714,rio de janeiro,RJ
21620,-22.82479221036997,-43.39099999999996,rio de janeiro,RJ
21625,-22.82699602608348,-43.39620811488639,rio de janeiro,RJ
21630,-22.82132832983448,-43.40531879739488,rio de janeiro,RJ
21635,-22.8253358978591,-43.40725526949048,rio de janeiro,RJ
21640,-22.82772462753188,-43.38788111071059,rio de janeiro,RJ
21645,-22.81544298938186,-43.38983517859297,rio de janeiro,RJ
21650,-22.81218207106176,-43.369962585752255,rio de janeiro,RJ
21655,-22.812912642119763,-43.3745460792314,rio de janeiro,RJ
21660,-22.8340731154711,-43.36520668026002,rio de janeiro,RJ
21665,-22.828048072162275,-43.3707814924131,rio de janeiro,RJ
21670,-22.83640717966281,-43.36306150944604,rio de janeiro,RJ
21675,-22.84193283500577,-43.360010692981206,rio de janeiro,RJ
21710,-22.81927090699154,-43.32011089979233,rio de janeiro,RJ
21715,-22.869297,-43.42977084955862,rio de janeiro,RJ
21720,-22.86168167414644,-43.43943343407014,rio de janeiro,RJ
21721,-22.869865561746256,-42.98639206073936,rio de janeiro,RJ
21725,-22.85076016403138,-43.44205534205681,rio de janeiro,RJ
21730,-22.85754138634658,-43.42247983236194,rio de janeiro,RJ
21735,-22.857702401610013,-43.41445580716724,rio de janeiro,RJ
21740,-22.850351161809684,-43.363839232442736,rio de janeiro,RJ
21741,-22.88598720122337,-43.38712260044624,rio de janeiro,RJ
21745,-22.869381270564784,-43.40273481764676,rio de janeiro,RJ
21746,-22.87324814387676,-43.402459564372,rio de janeiro,RJ
21750,-22.87027052873788,-43.410971802527534,rio de janeiro,RJ
21755,-22.82216395364433,-43.26063472938432,rio de janeiro,RJ
21760,-22.88219542437528,-43.41411156651253,rio de janeiro,RJ
21765,-22.88060839661836,-43.31594679641071,rio de janeiro,RJ
21770,-22.88496809492753,-43.43553187702707,rio de janeiro,RJ
21775,-22.88055872548918,-43.441243398263126,rio de janeiro,RJ
21785,-22.872104916180973,-43.45521364542106,rio de janeiro,RJ
21810,-22.87395871663104,-43.36075628253223,rio de janeiro,RJ
21815,-22.87878554593456,-43.45141741993188,rio de janeiro,RJ
21820,-22.788660506776424,-43.177222507550695,rio de janeiro,RJ
21825,-22.88680882070517,-43.18019129391914,rio de janeiro,RJ
21830,-22.863287290060423,-43.428406176047964,rio de janeiro,RJ
21831,-22.882941147404186,-43.47934317969885,rio de janeiro,RJ
21832,-22.88305112323195,-43.48606971954523,rio de janeiro,RJ
21833,-22.877117223380218,-43.48975308866647,rio de janeiro,RJ
21840,-22.827187090195668,-43.28920644393789,rio de janeiro,RJ
21842,-22.86441248211082,-43.47248551098794,rio de janeiro,RJ
21843,-22.76596186995586,-43.105443453303685,rio de janeiro,RJ
21845,-22.874488910352586,-43.45268367095628,rio de janeiro,RJ
21850,-22.854451535951235,-43.480562810289165,rio de janeiro,RJ
21852,-22.854456115730898,-43.20291255509092,rio de janeiro,RJ
21853,-22.84251512172901,-43.27331492826243,rio de janeiro,RJ
21854,-22.841254624063158,-43.484369233626175,rio de janeiro,RJ
21860,-22.851593018244508,-43.45588124660967,rio de janeiro,RJ
21862,-22.858588738559583,-43.46001504968545,rio de janeiro,RJ
21863,-22.84354980342341,-43.45583054232787,rio de janeiro,RJ
21864,-22.84731972191116,-43.45557445628714,rio de janeiro,RJ
21865,-22.84713622370017,-43.45978517062072,rio de janeiro,RJ
21866,-22.826702935439627,-43.246775869707264,rio de janeiro,RJ
21870,-22.85881168902603,-43.44948400969696,rio de janeiro,RJ
21875,-22.86428787676728,-43.44908125965141,rio de janeiro,RJ
21910,-22.78559359533156,-43.17078447830489,rio de janeiro,RJ
21911,-22.78722508534336,-43.162939886202345,rio de janeiro,RJ
21920,-22.788762631975285,-43.18246241090084,rio de janeiro,RJ
21921,-22.79927714004985,-43.17640838941539,rio de janeiro,RJ
21922,-22.803791770560142,-43.19124562975358,rio de janeiro,RJ
21930,-22.804973999999994,-43.16617101623372,rio de janeiro,RJ
21931,-22.79351594151807,-43.17819775239219,rio de janeiro,RJ
21932,-22.786218306806106,-43.18328036743032,rio de janeiro,RJ
21940,-22.806265505684152,-43.19478808312656,rio de janeiro,RJ
21941,-22.79331549292164,-43.18627954237223,rio de janeiro,RJ
21950,-22.90283435276126,-43.263612555369605,rio de janeiro,RJ
22003,-22.9109450620848,-43.17286622857466,rio de janeiro,RJ
22010,-22.96039308298232,-43.16533811678455,rio de janeiro,RJ
22011,-22.961478908679148,-43.17353550000001,rio de janeiro,RJ
22020,-22.961907922557604,-43.167148747850405,rio de janeiro,RJ
22021,-22.963215405764963,-43.17213455398464,rio de janeiro,RJ
22030,-22.96272941494022,-43.18069045891286,rio de janeiro,RJ
22031,-22.962972841328487,-43.18369692936693,rio de janeiro,RJ
22040,-22.90160554426112,-43.17893393017499,rio de janeiro,RJ
22041,-22.964281479889124,-43.18322896476992,rio de janeiro,RJ
22050,-22.969099904654577,-43.18421823258696,rio de janeiro,RJ
